merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description,cc_type_id,cc_code_id,stratify_col
Merchant_1926 ZEY,Tech,Uber,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4067.53,TXN Merchant_1926 ZEY REF-MOYOS346,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_3976 CBL,Food,Electric,INR,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,2053.88,TXN Merchant_3976 CBL REF-9ZY1OJ4Z,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_480 YWC,Logistics,Cafe,INR,POS_98_A,COMPANY_A-334053,COMPANY_A,1167.21,TXN Merchant_480 YWC REF-20KJ9NW4,12,8,POS_98_A_COMPANY_A-334053
Merchant_3469 IUG,Retail,Cafe,INR,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,252.8,TXN Merchant_3469 IUG REF-ALUOA034,7,10,INTEREST_36_A_COMPANY_A-671858
Merchant_4630 PNY,Tech,Store,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,340.94,TXN Merchant_4630 PNY REF-BWFT5H1X,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_2769 RJO,Food,SaaS,INR,REFUND_69_A,COMPANY_A-198246,COMPANY_A,2309.41,TXN Merchant_2769 RJO REF-BOP9Q04E,13,3,REFUND_69_A_COMPANY_A-198246
Merchant_1558 XBU,Food,Cafe,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,4645.09,TXN Merchant_1558 XBU REF-AKKUOJDQ,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_3469 IUG,Retail,Cafe,INR,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,948.12,TXN Merchant_3469 IUG REF-NY8H910G,7,10,INTEREST_36_A_COMPANY_A-671858
Merchant_3285 KYA,Food,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,2043.47,TXN Merchant_3285 KYA REF-QIMVYWRR,2,0,BILL_58_A_COMPANY_A-126225
Merchant_3754 BMJ,Retail,Hotel,USD,FEE_90_A,COMPANY_A-334053,COMPANY_A,16.39,TXN Merchant_3754 BMJ REF-DQYVHDJ3,6,8,FEE_90_A_COMPANY_A-334053
Merchant_3268 BQA,Tech,Uber,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,439.23,TXN Merchant_3268 BQA REF-0Y3150RK,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_465 MLH,Consulting,Electric,USD,REFUND_69_A,COMPANY_A-198246,COMPANY_A,2174.5,TXN Merchant_465 MLH REF-9ZTHLKLV,13,3,REFUND_69_A_COMPANY_A-198246
Merchant_2569 PJP,Travel,Airline,GBP,WITHDRAWAL_78_A,COMPANY_A-126225,COMPANY_A,4925.75,TXN Merchant_2569 PJP REF-SRUTRR1A,17,0,WITHDRAWAL_78_A_COMPANY_A-126225
Merchant_3469 IUG,Retail,Cafe,INR,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,4676.68,TXN Merchant_3469 IUG REF-Z68BQCLP,7,10,INTEREST_36_A_COMPANY_A-671858
Merchant_1268 BCP,Retail,Airline,INR,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,630.08,TXN Merchant_1268 BCP REF-KJ0M9U6Y,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_3285 KYA,Food,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,1748.02,TXN Merchant_3285 KYA REF-3PG21P0C,2,0,BILL_58_A_COMPANY_A-126225
Merchant_3456 REL,Food,Electric,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,483.82,TXN Merchant_3456 REL REF-OLO1I269,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_3943 DLR,Logistics,Hotel,GBP,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,4196.47,TXN Merchant_3943 DLR REF-3Q9CKTCE,7,10,INTEREST_36_A_COMPANY_A-671858
Merchant_3675 CWQ,Travel,SaaS,EUR,WITHDRAWAL_78_A,COMPANY_A-126225,COMPANY_A,105.43,TXN Merchant_3675 CWQ REF-8Z70I4PS,17,0,WITHDRAWAL_78_A_COMPANY_A-126225
Merchant_479 IIG,Travel,Hotel,GBP,BILL_98_A,COMPANY_A-770487,COMPANY_A,2182.75,TXN Merchant_479 IIG REF-QGL7P9AJ,4,12,BILL_98_A_COMPANY_A-770487
Merchant_1323 LSI,Utilities,Electric,USD,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,3267.66,TXN Merchant_1323 LSI REF-Z0CICVHX,16,10,TRANSFER_81_A_COMPANY_A-671858
Merchant_4211 CFD,Food,Uber,EUR,BILL_98_A,COMPANY_A-770487,COMPANY_A,4791.7,TXN Merchant_4211 CFD REF-254557Y0,4,12,BILL_98_A_COMPANY_A-770487
Merchant_794 QEY,Food,Electric,INR,TRANSFER_6_A,COMPANY_A-329258,COMPANY_A,4486.9,TXN Merchant_794 QEY REF-N3DYMM88,15,7,TRANSFER_6_A_COMPANY_A-329258
Merchant_2171 TVG,Retail,SaaS,USD,BILL_98_A,COMPANY_A-246316,COMPANY_A,353.69,TXN Merchant_2171 TVG REF-5A9D0MD6,4,6,BILL_98_A_COMPANY_A-246316
Merchant_3027 NJY,Utilities,Electric,USD,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,4634.19,TXN Merchant_3027 NJY REF-DT157QSU,16,10,TRANSFER_81_A_COMPANY_A-671858
Merchant_1926 ZEY,Tech,Uber,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,2054.3,TXN Merchant_1926 ZEY REF-KMPAU84Y,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_443 OGU,Retail,Cafe,GBP,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,1996.19,TXN Merchant_443 OGU REF-N84QHDK9,16,10,TRANSFER_81_A_COMPANY_A-671858
Merchant_764 JUA,Utilities,Store,GBP,POS_98_A,COMPANY_A-198246,COMPANY_A,2400.85,TXN Merchant_764 JUA REF-WGV8AQYD,12,3,POS_98_A_COMPANY_A-198246
Merchant_3825 ITJ,Food,Uber,EUR,POS_98_A,COMPANY_A-133326,COMPANY_A,3158.45,TXN Merchant_3825 ITJ REF-OPN9GO9L,12,1,POS_98_A_COMPANY_A-133326
Merchant_3789 GOO,Logistics,Cafe,USD,TRANSFER_6_A,COMPANY_A-207473,COMPANY_A,1220.06,TXN Merchant_3789 GOO REF-T24YPD0Y,15,4,TRANSFER_6_A_COMPANY_A-207473
Merchant_2902 XNW,Consulting,Store,INR,TRANSFER_6_A,COMPANY_A-329258,COMPANY_A,3610.66,TXN Merchant_2902 XNW REF-U2QNS7OL,15,7,TRANSFER_6_A_COMPANY_A-329258
Merchant_3561 TEH,Travel,Hotel,INR,TRANSFER_81_A,COMPANY_A-207473,COMPANY_A,1126.61,TXN Merchant_3561 TEH REF-LXPP9WUG,16,4,TRANSFER_81_A_COMPANY_A-207473
Merchant_4002 LRN,Consulting,Uber,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,1119.05,TXN Merchant_4002 LRN REF-8VFVDLG4,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_3531 VZG,Utilities,Airline,GBP,BILL_98_A,COMPANY_A-216739,COMPANY_A,2085.81,TXN Merchant_3531 VZG REF-V0XGD001,4,5,BILL_98_A_COMPANY_A-216739
Merchant_3027 NJY,Utilities,Electric,USD,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,2996.55,TXN Merchant_3027 NJY REF-I50W3Z4H,16,10,TRANSFER_81_A_COMPANY_A-671858
Merchant_4874 KTL,Tech,Store,INR,REFUND_69_A,COMPANY_A-542417,COMPANY_A,1112.27,TXN Merchant_4874 KTL REF-KX5Q8Z6V,13,9,REFUND_69_A_COMPANY_A-542417
Merchant_3027 NJY,Utilities,Electric,USD,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,306.37,TXN Merchant_3027 NJY REF-7TBRW2HT,16,10,TRANSFER_81_A_COMPANY_A-671858
Merchant_3589 BOV,Travel,Uber,GBP,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,3195.88,TXN Merchant_3589 BOV REF-5VSQNA80,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_2655 OAH,Tech,Uber,INR,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,4837.05,TXN Merchant_2655 OAH REF-LTUREDNQ,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_1323 LSI,Utilities,Electric,USD,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,1870.34,TXN Merchant_1323 LSI REF-GITGJTWG,16,10,TRANSFER_81_A_COMPANY_A-671858
Merchant_1252 QKZ,Utilities,Cafe,USD,INTEREST_4_A,COMPANY_A-872246,COMPANY_A,1975.09,TXN Merchant_1252 QKZ REF-6GU8LDSG,9,14,INTEREST_4_A_COMPANY_A-872246
Merchant_4552 BUW,Utilities,Cafe,GBP,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,1357.19,TXN Merchant_4552 BUW REF-L4T3P443,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_1990 IIZ,Tech,Uber,USD,BILL_98_A,COMPANY_A-246316,COMPANY_A,2988.43,TXN Merchant_1990 IIZ REF-RMUASJ2P,4,6,BILL_98_A_COMPANY_A-246316
Merchant_580 BGG,Consulting,Hotel,EUR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,4116.97,TXN Merchant_580 BGG REF-LYWXVOEL,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_1295 RWN,Food,Uber,USD,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,818.84,TXN Merchant_1295 RWN REF-Q5FY1F6S,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_2590 GGZ,Consulting,SaaS,EUR,POS_98_A,COMPANY_A-198246,COMPANY_A,3301.1,TXN Merchant_2590 GGZ REF-GYL0YNYB,12,3,POS_98_A_COMPANY_A-198246
Merchant_3976 CBL,Food,Electric,INR,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,3603.8,TXN Merchant_3976 CBL REF-0Y4YTCJ4,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_2590 GGZ,Consulting,SaaS,EUR,POS_98_A,COMPANY_A-198246,COMPANY_A,989.45,TXN Merchant_2590 GGZ REF-04M0171X,12,3,POS_98_A_COMPANY_A-198246
Merchant_2036 ABQ,Food,Airline,USD,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,3736.5,TXN Merchant_2036 ABQ REF-PZS9DWXB,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_3981 SBK,Utilities,SaaS,GBP,POS_98_A,COMPANY_A-334053,COMPANY_A,1033.88,TXN Merchant_3981 SBK REF-1DV4B1UV,12,8,POS_98_A_COMPANY_A-334053
Merchant_4744 CCL,Logistics,Hotel,INR,REFUND_69_A,COMPANY_A-877572,COMPANY_A,2231.83,TXN Merchant_4744 CCL REF-A4S69HYR,13,15,REFUND_69_A_COMPANY_A-877572
Merchant_172 SHG,Retail,Hotel,EUR,TRANSFER_20_A,COMPANY_A-877572,COMPANY_A,4176.39,TXN Merchant_172 SHG REF-ICKNSHNJ,14,15,TRANSFER_20_A_COMPANY_A-877572
Merchant_3986 BMK,Logistics,Store,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,1518.57,TXN Merchant_3986 BMK REF-4SSWF0HI,2,0,BILL_58_A_COMPANY_A-126225
Merchant_2136 BCR,Food,Cafe,EUR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,3265.98,TXN Merchant_2136 BCR REF-CHY57O3H,11,6,ONLINE_49_A_COMPANY_A-246316
Merchant_563 VMN,Logistics,Electric,EUR,BILL_65_A,COMPANY_A-334053,COMPANY_A,4553.43,TXN Merchant_563 VMN REF-C9ZDW4GL,3,8,BILL_65_A_COMPANY_A-334053
Merchant_580 BGG,Consulting,Hotel,EUR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,1792.97,TXN Merchant_580 BGG REF-M4XXWL6J,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_916 FFA,Travel,SaaS,USD,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,2278.88,TXN Merchant_916 FFA REF-Q8Z1BRU7,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_1030 TOP,Travel,SaaS,EUR,REFUND_69_A,COMPANY_A-246316,COMPANY_A,1135.5,TXN Merchant_1030 TOP REF-23EV386N,13,6,REFUND_69_A_COMPANY_A-246316
Merchant_159 HRQ,Retail,Uber,EUR,WITHDRAWAL_78_A,COMPANY_A-191161,COMPANY_A,3616.01,TXN Merchant_159 HRQ REF-4SXP4EG6,17,2,WITHDRAWAL_78_A_COMPANY_A-191161
Merchant_561 DNF,Utilities,Uber,INR,BILL_98_A,COMPANY_A-770487,COMPANY_A,4744.61,TXN Merchant_561 DNF REF-4E73AVRZ,4,12,BILL_98_A_COMPANY_A-770487
Merchant_120 MBT,Travel,Uber,GBP,ONLINE_49_A,COMPANY_A-809570,COMPANY_A,4607.2,TXN Merchant_120 MBT REF-HS5C5FVC,11,13,ONLINE_49_A_COMPANY_A-809570
Merchant_4322 BYF,Retail,Uber,USD,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,1647.31,TXN Merchant_4322 BYF REF-I47K3ITG,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_1289 ETB,Retail,Cafe,GBP,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,3748.9,TXN Merchant_1289 ETB REF-N379VI2T,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_4 NRI,Logistics,Cafe,EUR,BILL_98_A,COMPANY_A-216739,COMPANY_A,2851.05,TXN Merchant_4 NRI REF-W0L4X4VR,4,5,BILL_98_A_COMPANY_A-216739
Merchant_1348 KED,Consulting,Uber,GBP,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4735.32,TXN Merchant_1348 KED REF-H0FA80DE,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_4906 KYR,Travel,Electric,INR,TRANSFER_6_A,COMPANY_A-207473,COMPANY_A,4755.56,TXN Merchant_4906 KYR REF-CDGFLF5Y,15,4,TRANSFER_6_A_COMPANY_A-207473
Merchant_913 SPZ,Logistics,Electric,USD,ONLINE_49_A,COMPANY_A-809570,COMPANY_A,1562.71,TXN Merchant_913 SPZ REF-K4GU3X3X,11,13,ONLINE_49_A_COMPANY_A-809570
Merchant_1955 RVT,Logistics,Electric,USD,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,2969.17,TXN Merchant_1955 RVT REF-BA3DEDUK,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_1463 FGC,Consulting,Electric,GBP,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,4757.49,TXN Merchant_1463 FGC REF-O8UFPP9Y,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_2655 OAH,Tech,Uber,INR,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,1598.52,TXN Merchant_2655 OAH REF-NJD9IRYB,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_2655 OAH,Tech,Uber,INR,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,717.38,TXN Merchant_2655 OAH REF-L0DQ5L4B,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_913 SPZ,Logistics,Electric,USD,ONLINE_49_A,COMPANY_A-809570,COMPANY_A,2155.75,TXN Merchant_913 SPZ REF-YS9TJFIY,11,13,ONLINE_49_A_COMPANY_A-809570
Merchant_4537 HPT,Utilities,Cafe,USD,BILL_98_A,COMPANY_A-216739,COMPANY_A,2502.92,TXN Merchant_4537 HPT REF-LJZZX4UK,4,5,BILL_98_A_COMPANY_A-216739
Merchant_3531 VZG,Utilities,Airline,GBP,BILL_98_A,COMPANY_A-216739,COMPANY_A,4833.4,TXN Merchant_3531 VZG REF-NO9MM1AY,4,5,BILL_98_A_COMPANY_A-216739
Merchant_3893 VXZ,Utilities,Store,GBP,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,1304.77,TXN Merchant_3893 VXZ REF-CY2ZJ5B3,7,10,INTEREST_36_A_COMPANY_A-671858
Merchant_4785 YVG,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,1783.55,TXN Merchant_4785 YVG REF-ZXNEUYV3,11,6,ONLINE_49_A_COMPANY_A-246316
Merchant_3268 BQA,Tech,Uber,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,175.67,TXN Merchant_3268 BQA REF-LS8PI5M8,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_2172 WDD,Food,Uber,EUR,INTEREST_4_A,COMPANY_A-872246,COMPANY_A,2224.64,TXN Merchant_2172 WDD REF-24EZTUJT,9,14,INTEREST_4_A_COMPANY_A-872246
Merchant_645 MGL,Logistics,Cafe,EUR,REFUND_69_A,COMPANY_A-246316,COMPANY_A,4345.32,TXN Merchant_645 MGL REF-BENOF7M7,13,6,REFUND_69_A_COMPANY_A-246316
Merchant_991 AWE,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,66.37,TXN Merchant_991 AWE REF-7ASBIB0O,11,6,ONLINE_49_A_COMPANY_A-246316
Merchant_3745 BJS,Tech,Electric,INR,BILL_58_A,COMPANY_A-126225,COMPANY_A,4493.4,TXN Merchant_3745 BJS REF-EYG74UG6,2,0,BILL_58_A_COMPANY_A-126225
Merchant_3893 VXZ,Utilities,Store,GBP,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,1506.44,TXN Merchant_3893 VXZ REF-6J88U5G2,7,10,INTEREST_36_A_COMPANY_A-671858
Merchant_2036 ABQ,Food,Airline,USD,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,4116.85,TXN Merchant_2036 ABQ REF-KW7QK5NT,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_701 IXC,Travel,Airline,GBP,BILL_65_A,COMPANY_A-334053,COMPANY_A,526.73,TXN Merchant_701 IXC REF-NLBVFLO8,3,8,BILL_65_A_COMPANY_A-334053
Merchant_4350 LEI,Food,Uber,USD,POS_98_A,COMPANY_A-334053,COMPANY_A,172.67,TXN Merchant_4350 LEI REF-QDZ22X8I,12,8,POS_98_A_COMPANY_A-334053
Merchant_4647 TMG,Travel,Uber,INR,ADJUSTMENT_26_A,COMPANY_A-809570,COMPANY_A,1169.72,TXN Merchant_4647 TMG REF-3B0N077N,0,13,ADJUSTMENT_26_A_COMPANY_A-809570
Merchant_3059 LJX,Tech,Hotel,EUR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,2509.91,TXN Merchant_3059 LJX REF-D9KZ5VRD,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_2175 NAI,Travel,Cafe,GBP,BILL_98_A,COMPANY_A-216739,COMPANY_A,3027.84,TXN Merchant_2175 NAI REF-SPFU9KMX,4,5,BILL_98_A_COMPANY_A-216739
Merchant_3465 MUN,Retail,SaaS,EUR,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,3294.84,TXN Merchant_3465 MUN REF-105U64BB,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_3976 CBL,Food,Electric,INR,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,4580.36,TXN Merchant_3976 CBL REF-9B39XFR5,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_2001 HAJ,Utilities,SaaS,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4718.6,TXN Merchant_2001 HAJ REF-WD52GCBY,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_410 FLO,Consulting,Uber,USD,TRANSFER_81_A,COMPANY_A-770487,COMPANY_A,3159.75,TXN Merchant_410 FLO REF-U4CCZL0I,16,12,TRANSFER_81_A_COMPANY_A-770487
Merchant_671 NIL,Retail,Cafe,INR,BILL_98_A,COMPANY_A-770487,COMPANY_A,1796.89,TXN Merchant_671 NIL REF-KDB1DG0D,4,12,BILL_98_A_COMPANY_A-770487
Merchant_1558 XBU,Food,Cafe,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,1071.76,TXN Merchant_1558 XBU REF-JWQAKI57,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_4874 KTL,Tech,Store,INR,REFUND_69_A,COMPANY_A-542417,COMPANY_A,3088.56,TXN Merchant_4874 KTL REF-LML802S4,13,9,REFUND_69_A_COMPANY_A-542417
Merchant_802 CHT,Travel,Airline,EUR,BILL_98_A,COMPANY_A-246316,COMPANY_A,4610.63,TXN Merchant_802 CHT REF-UWF5C284,4,6,BILL_98_A_COMPANY_A-246316
Merchant_772 AKF,Consulting,Store,GBP,INTEREST_4_A,COMPANY_A-872246,COMPANY_A,3941.01,TXN Merchant_772 AKF REF-14TOGOV5,9,14,INTEREST_4_A_COMPANY_A-872246
Merchant_3466 ROF,Logistics,Cafe,INR,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,2779.01,TXN Merchant_3466 ROF REF-H5BG1C04,16,11,TRANSFER_81_A_COMPANY_A-719176
Merchant_496 NPW,Consulting,Uber,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,3073.11,TXN Merchant_496 NPW REF-DICMV6OH,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_1522 THD,Tech,Hotel,GBP,INTEREST_47_A,COMPANY_A-126225,COMPANY_A,343.3,TXN Merchant_1522 THD REF-R0XO9Y7G,8,0,INTEREST_47_A_COMPANY_A-126225
Merchant_1936 RRP,Consulting,Hotel,INR,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,655.63,TXN Merchant_1936 RRP REF-PV47HQXD,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_1051 LAI,Logistics,Uber,GBP,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,2901.05,TXN Merchant_1051 LAI REF-X1WD1765,16,11,TRANSFER_81_A_COMPANY_A-719176
Merchant_4969 YFA,Travel,Airline,EUR,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,4706.4,TXN Merchant_4969 YFA REF-ZZVV25XS,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_1463 FGC,Consulting,Electric,GBP,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,165.84,TXN Merchant_1463 FGC REF-M7DO19AY,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_410 FLO,Consulting,Uber,USD,TRANSFER_81_A,COMPANY_A-770487,COMPANY_A,3173.13,TXN Merchant_410 FLO REF-HFAQP5AD,16,12,TRANSFER_81_A_COMPANY_A-770487
Merchant_4211 CFD,Food,Uber,EUR,BILL_98_A,COMPANY_A-770487,COMPANY_A,1856.0,TXN Merchant_4211 CFD REF-JWKXXXB3,4,12,BILL_98_A_COMPANY_A-770487
Merchant_480 YWC,Logistics,Cafe,INR,POS_98_A,COMPANY_A-334053,COMPANY_A,117.75,TXN Merchant_480 YWC REF-0SGOHKOU,12,8,POS_98_A_COMPANY_A-334053
Merchant_4906 KYR,Travel,Electric,INR,TRANSFER_6_A,COMPANY_A-207473,COMPANY_A,3925.48,TXN Merchant_4906 KYR REF-SM6DVRDI,15,4,TRANSFER_6_A_COMPANY_A-207473
Merchant_2573 PYI,Tech,Hotel,INR,REFUND_69_A,COMPANY_A-877572,COMPANY_A,2626.69,TXN Merchant_2573 PYI REF-E6M8191W,13,15,REFUND_69_A_COMPANY_A-877572
Merchant_3285 KYA,Food,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,3316.58,TXN Merchant_3285 KYA REF-87RN3FP5,2,0,BILL_58_A_COMPANY_A-126225
Merchant_3298 NLS,Tech,Uber,EUR,BILL_98_A,COMPANY_A-770487,COMPANY_A,212.76,TXN Merchant_3298 NLS REF-A95U0GX1,4,12,BILL_98_A_COMPANY_A-770487
Merchant_3745 BJS,Tech,Electric,INR,BILL_58_A,COMPANY_A-126225,COMPANY_A,3487.42,TXN Merchant_3745 BJS REF-1UB38CIO,2,0,BILL_58_A_COMPANY_A-126225
Merchant_991 AWE,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,4089.52,TXN Merchant_991 AWE REF-HUI8FU1Y,11,6,ONLINE_49_A_COMPANY_A-246316
Merchant_3531 VZG,Utilities,Airline,GBP,BILL_98_A,COMPANY_A-216739,COMPANY_A,4390.69,TXN Merchant_3531 VZG REF-9NKH6EMO,4,5,BILL_98_A_COMPANY_A-216739
Merchant_2655 OAH,Tech,Uber,INR,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,2878.85,TXN Merchant_2655 OAH REF-8RJ65U3Y,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_4322 BYF,Retail,Uber,USD,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,144.23,TXN Merchant_4322 BYF REF-3M0965QQ,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_2281 DRS,Food,Electric,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,2843.23,TXN Merchant_2281 DRS REF-R6UWTI3O,2,0,BILL_58_A_COMPANY_A-126225
Merchant_794 QEY,Food,Electric,INR,TRANSFER_6_A,COMPANY_A-329258,COMPANY_A,411.48,TXN Merchant_794 QEY REF-GRN61D6P,15,7,TRANSFER_6_A_COMPANY_A-329258
Merchant_524 LAH,Tech,Hotel,EUR,WITHDRAWAL_78_A,COMPANY_A-191161,COMPANY_A,1898.72,TXN Merchant_524 LAH REF-RFKAG7FP,17,2,WITHDRAWAL_78_A_COMPANY_A-191161
Merchant_561 DNF,Utilities,Uber,INR,BILL_98_A,COMPANY_A-770487,COMPANY_A,3892.29,TXN Merchant_561 DNF REF-SNCGWWUU,4,12,BILL_98_A_COMPANY_A-770487
Merchant_701 IXC,Travel,Airline,GBP,BILL_65_A,COMPANY_A-334053,COMPANY_A,917.54,TXN Merchant_701 IXC REF-DBFOESCS,3,8,BILL_65_A_COMPANY_A-334053
Merchant_1463 FGC,Consulting,Electric,GBP,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,4790.91,TXN Merchant_1463 FGC REF-9ELVYJE4,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_4002 LRN,Consulting,Uber,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,2499.57,TXN Merchant_4002 LRN REF-G6A2KC2P,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_1735 PZS,Consulting,Uber,EUR,WITHDRAWAL_78_A,COMPANY_A-191161,COMPANY_A,2170.4,TXN Merchant_1735 PZS REF-WS9UNO1H,17,2,WITHDRAWAL_78_A_COMPANY_A-191161
Merchant_3716 QVB,Food,Uber,EUR,WITHDRAWAL_78_A,COMPANY_A-133326,COMPANY_A,2210.78,TXN Merchant_3716 QVB REF-FE7IMGUQ,17,1,WITHDRAWAL_78_A_COMPANY_A-133326
Merchant_4720 KIC,Travel,Cafe,GBP,BILL_58_A,COMPANY_A-770487,COMPANY_A,2466.78,TXN Merchant_4720 KIC REF-ZWVHZWA7,2,12,BILL_58_A_COMPANY_A-770487
Merchant_1735 PZS,Consulting,Uber,EUR,WITHDRAWAL_78_A,COMPANY_A-191161,COMPANY_A,772.07,TXN Merchant_1735 PZS REF-X80URI0I,17,2,WITHDRAWAL_78_A_COMPANY_A-191161
Merchant_443 OGU,Retail,Cafe,GBP,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,1058.83,TXN Merchant_443 OGU REF-BBGBB3QD,16,10,TRANSFER_81_A_COMPANY_A-671858
