merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description,cc_type_id,cc_code_id,stratify_col
Merchant_1858 BUK,Food,Cafe,EUR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,1494.7,TXN Merchant_1858 BUK REF-GDYEOX6D,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_4940 EQH,Logistics,Uber,USD,FEE_52_B,COMPANY_B-895474,COMPANY_B,2958.8,TXN Merchant_4940 EQH REF-IIGW8T01,8,16,FEE_52_B_COMPANY_B-895474
Merchant_413 GEO,Travel,Cafe,EUR,WITHDRAWAL_1_B,COMPANY_B-332567,COMPANY_B,4434.21,TXN Merchant_413 GEO REF-JA8P8MMB,18,4,WITHDRAWAL_1_B_COMPANY_B-332567
Merchant_1264 IHY,Travel,Cafe,USD,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,2790.19,TXN Merchant_1264 IHY REF-TX41YG7I,12,0,INTEREST_20_B_COMPANY_B-105851
Merchant_4980 HAI,Retail,SaaS,EUR,INTEREST_93_B,COMPANY_B-505132,COMPANY_B,2597.17,TXN Merchant_4980 HAI REF-MLJGGAB9,13,8,INTEREST_93_B_COMPANY_B-505132
Merchant_1449 YSH,Tech,Cafe,INR,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,2353.17,TXN Merchant_1449 YSH REF-K3RTQ8OC,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_1089 BMM,Retail,Cafe,USD,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,4003.26,TXN Merchant_1089 BMM REF-N0G6I08N,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_1109 NGZ,Utilities,Uber,INR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,2530.07,TXN Merchant_1109 NGZ REF-ZH21SEN4,16,12,TRANSFER_6_B_COMPANY_B-776541
Merchant_4466 DSF,Utilities,Electric,USD,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,4732.97,TXN Merchant_4466 DSF REF-KK3XAMWU,7,1,DEPOSIT_84_B_COMPANY_B-154321
Merchant_2087 HYE,Travel,Electric,GBP,POS_15_B,COMPANY_B-594378,COMPANY_B,2096.13,TXN Merchant_2087 HYE REF-9KXG18UC,15,9,POS_15_B_COMPANY_B-594378
Merchant_4060 OXF,Logistics,Electric,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,2703.98,TXN Merchant_4060 OXF REF-O7UQISJW,17,10,TRANSFER_99_B_COMPANY_B-708067
Merchant_4490 EXQ,Food,SaaS,GBP,TRANSFER_6_B,COMPANY_B-154321,COMPANY_B,3723.21,TXN Merchant_4490 EXQ REF-U4HCGCXQ,16,1,TRANSFER_6_B_COMPANY_B-154321
Merchant_3415 AUA,Utilities,Cafe,USD,ONLINE_59_B,COMPANY_B-776541,COMPANY_B,3665.49,TXN Merchant_3415 AUA REF-PNEURE8C,14,12,ONLINE_59_B_COMPANY_B-776541
Merchant_1308 GZU,Logistics,Cafe,INR,FEE_68_B,COMPANY_B-384247,COMPANY_B,3873.41,TXN Merchant_1308 GZU REF-8R22CDT3,9,5,FEE_68_B_COMPANY_B-384247
Merchant_3048 KLN,Consulting,SaaS,EUR,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,2144.65,TXN Merchant_3048 KLN REF-2FQTOOIR,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_3340 IBN,Utilities,Store,INR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,4259.73,TXN Merchant_3340 IBN REF-RS800F8T,7,12,DEPOSIT_84_B_COMPANY_B-776541
Merchant_73 DAM,Food,Airline,USD,ADJUSTMENT_12_B,COMPANY_B-776541,COMPANY_B,1949.41,TXN Merchant_73 DAM REF-3OWZWSQP,0,12,ADJUSTMENT_12_B_COMPANY_B-776541
Merchant_1764 FNO,Tech,Store,INR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,3025.2,TXN Merchant_1764 FNO REF-HOHSWQGR,2,12,ADJUSTMENT_81_B_COMPANY_B-776541
Merchant_93 VBF,Travel,Electric,INR,POS_15_B,COMPANY_B-495213,COMPANY_B,1066.12,TXN Merchant_93 VBF REF-IXNCX83F,15,7,POS_15_B_COMPANY_B-495213
Merchant_3694 YIT,Food,SaaS,INR,BILL_4_B,COMPANY_B-708067,COMPANY_B,3523.58,TXN Merchant_3694 YIT REF-J612GJ08,4,10,BILL_4_B_COMPANY_B-708067
Merchant_3801 CKA,Tech,Cafe,INR,ADJUSTMENT_5_B,COMPANY_B-154321,COMPANY_B,2086.3,TXN Merchant_3801 CKA REF-2U4KQ315,1,1,ADJUSTMENT_5_B_COMPANY_B-154321
Merchant_1239 YJS,Travel,Electric,EUR,ADJUSTMENT_12_B,COMPANY_B-776541,COMPANY_B,3777.34,TXN Merchant_1239 YJS REF-DX53H5GN,0,12,ADJUSTMENT_12_B_COMPANY_B-776541
Merchant_1109 NGZ,Utilities,Uber,INR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,4752.48,TXN Merchant_1109 NGZ REF-RO246DD9,16,12,TRANSFER_6_B_COMPANY_B-776541
Merchant_4656 TXH,Consulting,Store,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,4789.34,TXN Merchant_4656 TXH REF-I7G4D69Z,7,12,DEPOSIT_84_B_COMPANY_B-776541
Merchant_2060 IDG,Travel,Cafe,GBP,ADJUSTMENT_81_B,COMPANY_B-505132,COMPANY_B,744.94,TXN Merchant_2060 IDG REF-AIIKN3EK,2,8,ADJUSTMENT_81_B_COMPANY_B-505132
Merchant_3008 CFW,Travel,Uber,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,2503.08,TXN Merchant_3008 CFW REF-2GRCQ2KS,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_3505 KKW,Utilities,Uber,INR,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,2120.07,TXN Merchant_3505 KKW REF-GK0S5ZJE,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_3318 MZB,Tech,Store,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,3614.65,TXN Merchant_3318 MZB REF-5IWG89YY,5,3,BILL_58_B_COMPANY_B-219430
Merchant_3561 ZII,Tech,Store,USD,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,2221.17,TXN Merchant_3561 ZII REF-OQVY4WFB,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_3008 CFW,Travel,Uber,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,1981.26,TXN Merchant_3008 CFW REF-Q9F24TXH,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_2907 TTB,Utilities,Cafe,GBP,POS_15_B,COMPANY_B-892309,COMPANY_B,2426.88,TXN Merchant_2907 TTB REF-F2TOLHXA,15,15,POS_15_B_COMPANY_B-892309
Merchant_4286 MVV,Utilities,SaaS,EUR,POS_15_B,COMPANY_B-892309,COMPANY_B,4175.08,TXN Merchant_4286 MVV REF-DL6KMWOP,15,15,POS_15_B_COMPANY_B-892309
Merchant_1764 FNO,Tech,Store,INR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,84.22,TXN Merchant_1764 FNO REF-IPV6UWJP,2,12,ADJUSTMENT_81_B_COMPANY_B-776541
Merchant_693 NLP,Retail,Hotel,INR,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,334.5,TXN Merchant_693 NLP REF-9D9PZ6W3,7,1,DEPOSIT_84_B_COMPANY_B-154321
Merchant_80 GTE,Tech,Store,INR,WITHDRAWAL_1_B,COMPANY_B-810725,COMPANY_B,3149.08,TXN Merchant_80 GTE REF-HPG4VUF5,18,14,WITHDRAWAL_1_B_COMPANY_B-810725
Merchant_2228 SHS,Consulting,Store,EUR,BILL_4_B,COMPANY_B-105851,COMPANY_B,1507.93,TXN Merchant_2228 SHS REF-2TDU6XSQ,4,0,BILL_4_B_COMPANY_B-105851
Merchant_4671 HCQ,Food,Hotel,USD,FEE_68_B,COMPANY_B-384247,COMPANY_B,2636.33,TXN Merchant_4671 HCQ REF-HD9WSIGH,9,5,FEE_68_B_COMPANY_B-384247
Merchant_240 JQH,Tech,SaaS,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,4108.96,TXN Merchant_240 JQH REF-2G4NK5G9,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_2681 IQY,Utilities,Cafe,USD,FEE_52_B,COMPANY_B-384247,COMPANY_B,4191.63,TXN Merchant_2681 IQY REF-DS6FPLRU,8,5,FEE_52_B_COMPANY_B-384247
Merchant_838 AZP,Logistics,Uber,EUR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,2357.52,TXN Merchant_838 AZP REF-HMWJXXL8,2,12,ADJUSTMENT_81_B_COMPANY_B-776541
Merchant_4794 OBJ,Food,Hotel,INR,DEPOSIT_81_B,COMPANY_B-460437,COMPANY_B,2453.19,TXN Merchant_4794 OBJ REF-47KSCWDM,6,6,DEPOSIT_81_B_COMPANY_B-460437
Merchant_3561 ZII,Tech,Store,USD,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,2937.53,TXN Merchant_3561 ZII REF-UYJF6XKL,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_4709 LDM,Travel,Electric,EUR,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,3251.34,TXN Merchant_4709 LDM REF-NAXJJC0Q,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_314 DQB,Logistics,SaaS,GBP,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,1893.25,TXN Merchant_314 DQB REF-KY0A7OX8,12,0,INTEREST_20_B_COMPANY_B-105851
Merchant_1247 XYY,Logistics,Cafe,INR,POS_15_B,COMPANY_B-892309,COMPANY_B,1940.42,TXN Merchant_1247 XYY REF-ZXD5DJQW,15,15,POS_15_B_COMPANY_B-892309
Merchant_80 GTE,Tech,Store,INR,WITHDRAWAL_1_B,COMPANY_B-810725,COMPANY_B,3328.5,TXN Merchant_80 GTE REF-G2VB8A2J,18,14,WITHDRAWAL_1_B_COMPANY_B-810725
Merchant_4999 AHS,Logistics,Airline,EUR,FEE_77_B,COMPANY_B-810725,COMPANY_B,17.06,TXN Merchant_4999 AHS REF-F59WMYPD,10,14,FEE_77_B_COMPANY_B-810725
Merchant_80 GTE,Tech,Store,INR,WITHDRAWAL_1_B,COMPANY_B-810725,COMPANY_B,2899.12,TXN Merchant_80 GTE REF-QLG5WEOB,18,14,WITHDRAWAL_1_B_COMPANY_B-810725
Merchant_3267 QYA,Travel,Airline,EUR,POS_15_B,COMPANY_B-495213,COMPANY_B,1626.98,TXN Merchant_3267 QYA REF-Q9EUFO0F,15,7,POS_15_B_COMPANY_B-495213
Merchant_133 EKE,Retail,Store,GBP,BILL_58_B,COMPANY_B-219430,COMPANY_B,2384.23,TXN Merchant_133 EKE REF-3ETPR91Q,5,3,BILL_58_B_COMPANY_B-219430
Merchant_2699 FMR,Consulting,Store,INR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,52.53,TXN Merchant_2699 FMR REF-DDIVGCB2,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_3008 CFW,Travel,Uber,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,2427.28,TXN Merchant_3008 CFW REF-9P1PCJWO,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_783 TJR,Food,Electric,USD,POS_15_B,COMPANY_B-384247,COMPANY_B,1872.55,TXN Merchant_783 TJR REF-HSR8NMCL,15,5,POS_15_B_COMPANY_B-384247
Merchant_2759 OQG,Travel,Electric,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,4525.46,TXN Merchant_2759 OQG REF-GXWTEKBB,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_1032 ANS,Consulting,Electric,INR,TRANSFER_6_B,COMPANY_B-892309,COMPANY_B,1876.82,TXN Merchant_1032 ANS REF-JGLDC3Y8,16,15,TRANSFER_6_B_COMPANY_B-892309
Merchant_4286 MVV,Utilities,SaaS,EUR,POS_15_B,COMPANY_B-892309,COMPANY_B,2013.29,TXN Merchant_4286 MVV REF-GIHB377S,15,15,POS_15_B_COMPANY_B-892309
Merchant_1553 HVA,Travel,Uber,INR,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,4614.08,TXN Merchant_1553 HVA REF-PFG56BO6,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_3026 PIR,Consulting,SaaS,INR,POS_15_B,COMPANY_B-384247,COMPANY_B,4364.46,TXN Merchant_3026 PIR REF-5WPWR378,15,5,POS_15_B_COMPANY_B-384247
Merchant_2324 EHF,Utilities,Cafe,INR,ADJUSTMENT_12_B,COMPANY_B-776541,COMPANY_B,1573.76,TXN Merchant_2324 EHF REF-C5ZTJNHO,0,12,ADJUSTMENT_12_B_COMPANY_B-776541
Merchant_2405 PCJ,Travel,Cafe,USD,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,3680.71,TXN Merchant_2405 PCJ REF-TLRDF2OL,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_1890 PJJ,Travel,Cafe,INR,FEE_52_B,COMPANY_B-384247,COMPANY_B,945.19,TXN Merchant_1890 PJJ REF-6UY5JBJX,8,5,FEE_52_B_COMPANY_B-384247
Merchant_3169 TEH,Travel,Airline,INR,FEE_84_B,COMPANY_B-332567,COMPANY_B,3385.8,TXN Merchant_3169 TEH REF-WEWB262I,11,4,FEE_84_B_COMPANY_B-332567
Merchant_1764 FNO,Tech,Store,INR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,3686.91,TXN Merchant_1764 FNO REF-Y0BBIVRF,2,12,ADJUSTMENT_81_B_COMPANY_B-776541
Merchant_4106 FYP,Tech,Cafe,INR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,2084.51,TXN Merchant_4106 FYP REF-7FDZ53BH,16,12,TRANSFER_6_B_COMPANY_B-776541
Merchant_1984 VOJ,Retail,Cafe,INR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,2295.03,TXN Merchant_1984 VOJ REF-UWFBVD1J,2,12,ADJUSTMENT_81_B_COMPANY_B-776541
Merchant_4424 HVG,Food,Cafe,EUR,BILL_4_B,COMPANY_B-708067,COMPANY_B,10.3,TXN Merchant_4424 HVG REF-PQEOUUJ5,4,10,BILL_4_B_COMPANY_B-708067
Merchant_36 YFW,Tech,Airline,USD,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,1914.27,TXN Merchant_36 YFW REF-625EBJTU,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_4911 BCT,Logistics,SaaS,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,1986.68,TXN Merchant_4911 BCT REF-OH7AADD0,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_4516 DTX,Logistics,Uber,INR,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,1616.67,TXN Merchant_4516 DTX REF-RV5LYP2W,12,0,INTEREST_20_B_COMPANY_B-105851
Merchant_2405 PCJ,Travel,Cafe,USD,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,4610.12,TXN Merchant_2405 PCJ REF-JZFS9CMW,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_4816 SEL,Logistics,Hotel,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,1384.38,TXN Merchant_4816 SEL REF-H4V2V9EV,7,12,DEPOSIT_84_B_COMPANY_B-776541
Merchant_4669 NBY,Retail,SaaS,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,2036.83,TXN Merchant_4669 NBY REF-KLMNE0JC,5,3,BILL_58_B_COMPANY_B-219430
Merchant_4950 NAJ,Travel,Hotel,USD,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,2567.26,TXN Merchant_4950 NAJ REF-A8RZKHYD,7,1,DEPOSIT_84_B_COMPANY_B-154321
Merchant_133 EKE,Retail,Store,GBP,BILL_58_B,COMPANY_B-219430,COMPANY_B,3805.06,TXN Merchant_133 EKE REF-EX8DAWY6,5,3,BILL_58_B_COMPANY_B-219430
Merchant_2437 ODU,Tech,Uber,INR,FEE_52_B,COMPANY_B-384247,COMPANY_B,3012.14,TXN Merchant_2437 ODU REF-Q1R78Y7X,8,5,FEE_52_B_COMPANY_B-384247
Merchant_1858 BUK,Food,Cafe,EUR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,1119.64,TXN Merchant_1858 BUK REF-58TEI7TG,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_3820 GLD,Logistics,SaaS,USD,ADJUSTMENT_12_B,COMPANY_B-776541,COMPANY_B,3092.85,TXN Merchant_3820 GLD REF-EHZFX7FA,0,12,ADJUSTMENT_12_B_COMPANY_B-776541
Merchant_4060 OXF,Logistics,Electric,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,4897.3,TXN Merchant_4060 OXF REF-5RYYDLWO,17,10,TRANSFER_99_B_COMPANY_B-708067
Merchant_4940 EQH,Logistics,Uber,USD,FEE_52_B,COMPANY_B-895474,COMPANY_B,999.89,TXN Merchant_4940 EQH REF-1Z44GQ2N,8,16,FEE_52_B_COMPANY_B-895474
Merchant_603 CVS,Tech,Electric,USD,ADJUSTMENT_5_B,COMPANY_B-154321,COMPANY_B,333.78,TXN Merchant_603 CVS REF-8VW59FPU,1,1,ADJUSTMENT_5_B_COMPANY_B-154321
Merchant_1783 FAE,Retail,Hotel,GBP,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,4853.01,TXN Merchant_1783 FAE REF-QH15LJCW,0,11,ADJUSTMENT_12_B_COMPANY_B-772025
Merchant_2542 QOK,Retail,Cafe,GBP,POS_15_B,COMPANY_B-594378,COMPANY_B,995.59,TXN Merchant_2542 QOK REF-8ROMJT7A,15,9,POS_15_B_COMPANY_B-594378
Merchant_4845 DCM,Utilities,Hotel,EUR,TRANSFER_6_B,COMPANY_B-892309,COMPANY_B,2950.28,TXN Merchant_4845 DCM REF-ADGK54K2,16,15,TRANSFER_6_B_COMPANY_B-892309
Merchant_3797 XKD,Food,Uber,USD,WITHDRAWAL_1_B,COMPANY_B-776541,COMPANY_B,4375.26,TXN Merchant_3797 XKD REF-ML72BLQR,18,12,WITHDRAWAL_1_B_COMPANY_B-776541
Merchant_2431 XZV,Tech,Hotel,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,2911.32,TXN Merchant_2431 XZV REF-9WI05AZA,17,10,TRANSFER_99_B_COMPANY_B-708067
Merchant_2031 SBN,Utilities,Electric,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,552.25,TXN Merchant_2031 SBN REF-OOMPBQEP,7,12,DEPOSIT_84_B_COMPANY_B-776541
Merchant_1783 FAE,Retail,Hotel,GBP,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,441.88,TXN Merchant_1783 FAE REF-NJTKWEA6,0,11,ADJUSTMENT_12_B_COMPANY_B-772025
Merchant_455 GNZ,Consulting,Hotel,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,2718.26,TXN Merchant_455 GNZ REF-CJE2JIUH,5,3,BILL_58_B_COMPANY_B-219430
Merchant_3267 QYA,Travel,Airline,EUR,POS_15_B,COMPANY_B-495213,COMPANY_B,3071.05,TXN Merchant_3267 QYA REF-YGL8LPEY,15,7,POS_15_B_COMPANY_B-495213
Merchant_2885 DMO,Tech,Store,EUR,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,1659.27,TXN Merchant_2885 DMO REF-Z4L6UFBZ,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_4296 OGZ,Retail,SaaS,EUR,FEE_52_B,COMPANY_B-895474,COMPANY_B,4532.0,TXN Merchant_4296 OGZ REF-O0YIS334,8,16,FEE_52_B_COMPANY_B-895474
Merchant_2461 CGK,Retail,Airline,USD,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,4327.08,TXN Merchant_2461 CGK REF-ERBYM9WP,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_2023 SLY,Tech,Airline,USD,ADJUSTMENT_81_B,COMPANY_B-505132,COMPANY_B,661.52,TXN Merchant_2023 SLY REF-FMVNFL9Y,2,8,ADJUSTMENT_81_B_COMPANY_B-505132
Merchant_1549 MPC,Travel,Electric,GBP,POS_15_B,COMPANY_B-384247,COMPANY_B,82.27,TXN Merchant_1549 MPC REF-YLQ861LX,15,5,POS_15_B_COMPANY_B-384247
Merchant_3282 DXK,Tech,SaaS,USD,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,1819.22,TXN Merchant_3282 DXK REF-LIA73ROK,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_2759 OQG,Travel,Electric,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,579.3,TXN Merchant_2759 OQG REF-6O8H2GR7,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_4364 BSP,Tech,Store,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,4988.96,TXN Merchant_4364 BSP REF-0X1XSW4M,5,3,BILL_58_B_COMPANY_B-219430
Merchant_1426 AJM,Travel,Airline,EUR,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,2415.15,TXN Merchant_1426 AJM REF-LNGVRM70,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_4833 ULF,Travel,Hotel,EUR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,4055.19,TXN Merchant_4833 ULF REF-JNQ1CP33,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_2023 SLY,Tech,Airline,USD,ADJUSTMENT_81_B,COMPANY_B-505132,COMPANY_B,3365.71,TXN Merchant_2023 SLY REF-ZCP4ZMOV,2,8,ADJUSTMENT_81_B_COMPANY_B-505132
Merchant_1089 BMM,Retail,Cafe,USD,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,2312.52,TXN Merchant_1089 BMM REF-W1M8PFO3,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_4490 EXQ,Food,SaaS,GBP,TRANSFER_6_B,COMPANY_B-154321,COMPANY_B,277.9,TXN Merchant_4490 EXQ REF-PXV4K5L7,16,1,TRANSFER_6_B_COMPANY_B-154321
Merchant_1059 SDY,Retail,Uber,GBP,FEE_68_B,COMPANY_B-384247,COMPANY_B,897.75,TXN Merchant_1059 SDY REF-TOLEBBBC,9,5,FEE_68_B_COMPANY_B-384247
Merchant_1059 SDY,Retail,Uber,GBP,FEE_68_B,COMPANY_B-384247,COMPANY_B,4543.29,TXN Merchant_1059 SDY REF-CWWIPL4J,9,5,FEE_68_B_COMPANY_B-384247
Merchant_4999 AHS,Logistics,Airline,EUR,FEE_77_B,COMPANY_B-810725,COMPANY_B,4857.02,TXN Merchant_4999 AHS REF-W6EYDRXX,10,14,FEE_77_B_COMPANY_B-810725
Merchant_1913 ZFE,Retail,SaaS,INR,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,1671.14,TXN Merchant_1913 ZFE REF-P8ZR06NC,7,1,DEPOSIT_84_B_COMPANY_B-154321
Merchant_2681 IQY,Utilities,Cafe,USD,FEE_52_B,COMPANY_B-384247,COMPANY_B,1102.75,TXN Merchant_2681 IQY REF-IRJBGUJW,8,5,FEE_52_B_COMPANY_B-384247
Merchant_4479 OKU,Consulting,SaaS,GBP,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,3599.42,TXN Merchant_4479 OKU REF-K036IV7C,7,12,DEPOSIT_84_B_COMPANY_B-776541
Merchant_271 IBV,Food,SaaS,USD,INTEREST_93_B,COMPANY_B-505132,COMPANY_B,1081.3,TXN Merchant_271 IBV REF-DYNPUEIK,13,8,INTEREST_93_B_COMPANY_B-505132
Merchant_4058 TRK,Food,Cafe,GBP,TRANSFER_6_B,COMPANY_B-892309,COMPANY_B,798.08,TXN Merchant_4058 TRK REF-HYLT03GX,16,15,TRANSFER_6_B_COMPANY_B-892309
Merchant_4671 HCQ,Food,Hotel,USD,FEE_68_B,COMPANY_B-384247,COMPANY_B,4606.47,TXN Merchant_4671 HCQ REF-EXH28S05,9,5,FEE_68_B_COMPANY_B-384247
Merchant_1267 NLG,Logistics,Electric,EUR,BILL_4_B,COMPANY_B-105851,COMPANY_B,1894.06,TXN Merchant_1267 NLG REF-TG0IB0K9,4,0,BILL_4_B_COMPANY_B-105851
Merchant_4528 SGQ,Tech,Cafe,GBP,POS_15_B,COMPANY_B-384247,COMPANY_B,4796.33,TXN Merchant_4528 SGQ REF-K8ZNGVWG,15,5,POS_15_B_COMPANY_B-384247
Merchant_455 GNZ,Consulting,Hotel,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,1325.85,TXN Merchant_455 GNZ REF-KXOEBWB1,5,3,BILL_58_B_COMPANY_B-219430
Merchant_3086 PUM,Retail,SaaS,GBP,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,682.23,TXN Merchant_3086 PUM REF-9FFJJNM6,7,12,DEPOSIT_84_B_COMPANY_B-776541
Merchant_968 AWT,Utilities,Uber,USD,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,2585.31,TXN Merchant_968 AWT REF-GCGGM77T,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_2431 XZV,Tech,Hotel,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,2342.53,TXN Merchant_2431 XZV REF-8QWUL9SC,17,10,TRANSFER_99_B_COMPANY_B-708067
Merchant_2680 YZU,Consulting,Store,EUR,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,911.36,TXN Merchant_2680 YZU REF-31DBXD5F,0,11,ADJUSTMENT_12_B_COMPANY_B-772025
Merchant_3716 DMA,Logistics,Uber,GBP,POS_15_B,COMPANY_B-495213,COMPANY_B,1774.38,TXN Merchant_3716 DMA REF-MQ9F9B1M,15,7,POS_15_B_COMPANY_B-495213
Merchant_2405 PCJ,Travel,Cafe,USD,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,4498.01,TXN Merchant_2405 PCJ REF-4FJW00HR,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_1511 RPN,Utilities,Store,GBP,FEE_52_B,COMPANY_B-384247,COMPANY_B,821.5,TXN Merchant_1511 RPN REF-EZIMSTOD,8,5,FEE_52_B_COMPANY_B-384247
Merchant_3968 BAA,Travel,Airline,USD,TRANSFER_6_B,COMPANY_B-154321,COMPANY_B,3328.16,TXN Merchant_3968 BAA REF-6SHMZXHI,16,1,TRANSFER_6_B_COMPANY_B-154321
Merchant_4231 KTZ,Retail,Uber,USD,POS_15_B,COMPANY_B-594378,COMPANY_B,745.9,TXN Merchant_4231 KTZ REF-OR0F1Q35,15,9,POS_15_B_COMPANY_B-594378
Merchant_4231 KTZ,Retail,Uber,USD,POS_15_B,COMPANY_B-594378,COMPANY_B,3125.06,TXN Merchant_4231 KTZ REF-WPW4B20D,15,9,POS_15_B_COMPANY_B-594378
Merchant_2607 HUK,Food,Airline,USD,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,4566.56,TXN Merchant_2607 HUK REF-RQYFERL0,0,11,ADJUSTMENT_12_B_COMPANY_B-772025
