merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description,cc_type_id,cc_code_id,stratify_col
Merchant_2981 ANL,Travel,Store,EUR,FEE_93_C,COMPANY_C-993329,COMPANY_C,1810.06,TXN Merchant_2981 ANL REF-6VHXN8LL,2,15,FEE_93_C_COMPANY_C-993329
Merchant_3916 KDD,Food,SaaS,INR,REFUND_41_C,COMPANY_C-993329,COMPANY_C,3428.09,TXN Merchant_3916 KDD REF-NCARA2TB,10,15,REFUND_41_C_COMPANY_C-993329
Merchant_253 DXR,Consulting,Hotel,INR,FEE_93_C,COMPANY_C-993329,COMPANY_C,4910.02,TXN Merchant_253 DXR REF-LJ7ZKQMJ,2,15,FEE_93_C_COMPANY_C-993329
Merchant_2482 RTA,Food,Hotel,USD,REFUND_11_C,COMPANY_C-160189,COMPANY_C,2137.13,TXN Merchant_2482 RTA REF-K3WMQ7WX,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_3225 BTW,Logistics,Hotel,INR,FEE_93_C,COMPANY_C-771754,COMPANY_C,803.96,TXN Merchant_3225 BTW REF-VP2NI22A,2,12,FEE_93_C_COMPANY_C-771754
Merchant_193 NYG,Tech,Cafe,GBP,WITHDRAWAL_58_C,COMPANY_C-520557,COMPANY_C,4833.57,TXN Merchant_193 NYG REF-EHDH59WD,14,7,WITHDRAWAL_58_C_COMPANY_C-520557
Merchant_1567 XCQ,Tech,SaaS,GBP,REFUND_41_C,COMPANY_C-993329,COMPANY_C,884.31,TXN Merchant_1567 XCQ REF-UC9P4XS7,10,15,REFUND_41_C_COMPANY_C-993329
Merchant_2016 XZA,Retail,Store,USD,REFUND_11_C,COMPANY_C-160189,COMPANY_C,2133.54,TXN Merchant_2016 XZA REF-CMCL68AR,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_2071 RXU,Tech,Airline,USD,REFUND_41_C,COMPANY_C-892494,COMPANY_C,1633.1,TXN Merchant_2071 RXU REF-M4KPRA7B,10,13,REFUND_41_C_COMPANY_C-892494
Merchant_3916 KDD,Food,SaaS,INR,REFUND_41_C,COMPANY_C-993329,COMPANY_C,884.56,TXN Merchant_3916 KDD REF-ZR1PJNSA,10,15,REFUND_41_C_COMPANY_C-993329
Merchant_2482 RTA,Food,Hotel,USD,REFUND_11_C,COMPANY_C-160189,COMPANY_C,4502.36,TXN Merchant_2482 RTA REF-1Q5U51LE,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_2186 LRP,Utilities,Store,USD,INTEREST_85_C,COMPANY_C-608678,COMPANY_C,4804.96,TXN Merchant_2186 LRP REF-C6SZLGO6,5,8,INTEREST_85_C_COMPANY_C-608678
Merchant_257 RMF,Logistics,Hotel,USD,BILL_96_C,COMPANY_C-361663,COMPANY_C,267.68,TXN Merchant_257 RMF REF-L72DKLB3,1,4,BILL_96_C_COMPANY_C-361663
Merchant_3916 KDD,Food,SaaS,INR,REFUND_41_C,COMPANY_C-993329,COMPANY_C,2909.94,TXN Merchant_3916 KDD REF-S6WVVZGO,10,15,REFUND_41_C_COMPANY_C-993329
Merchant_2366 TQE,Consulting,Hotel,INR,REFUND_62_C,COMPANY_C-500126,COMPANY_C,1130.05,TXN Merchant_2366 TQE REF-6JW3ZXE8,11,6,REFUND_62_C_COMPANY_C-500126
Merchant_1980 ATY,Utilities,SaaS,GBP,REFUND_41_C,COMPANY_C-993329,COMPANY_C,4913.21,TXN Merchant_1980 ATY REF-HQUO7HFM,10,15,REFUND_41_C_COMPANY_C-993329
Merchant_253 DXR,Consulting,Hotel,INR,FEE_93_C,COMPANY_C-993329,COMPANY_C,2178.54,TXN Merchant_253 DXR REF-Z2MD18BY,2,15,FEE_93_C_COMPANY_C-993329
Merchant_1191 SVG,Logistics,SaaS,INR,WITHDRAWAL_14_C,COMPANY_C-892494,COMPANY_C,78.24,TXN Merchant_1191 SVG REF-H9IYZ5B9,13,13,WITHDRAWAL_14_C_COMPANY_C-892494
Merchant_3271 PSK,Utilities,Electric,GBP,REFUND_41_C,COMPANY_C-993329,COMPANY_C,576.32,TXN Merchant_3271 PSK REF-3T0SX5VX,10,15,REFUND_41_C_COMPANY_C-993329
Merchant_1006 WHE,Utilities,Hotel,INR,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,2489.22,TXN Merchant_1006 WHE REF-SP47A182,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_3225 BTW,Logistics,Hotel,INR,FEE_93_C,COMPANY_C-771754,COMPANY_C,4519.27,TXN Merchant_3225 BTW REF-0GMGUCIU,2,12,FEE_93_C_COMPANY_C-771754
Merchant_3000 YHO,Tech,Airline,INR,REFUND_11_C,COMPANY_C-160189,COMPANY_C,2269.92,TXN Merchant_3000 YHO REF-9WKZ1BVX,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_4924 IGO,Consulting,Store,USD,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,1657.17,TXN Merchant_4924 IGO REF-Z32FPQL2,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_3390 PPU,Travel,Store,USD,ONLINE_83_C,COMPANY_C-725545,COMPANY_C,4541.86,TXN Merchant_3390 PPU REF-F97D3T9V,7,10,ONLINE_83_C_COMPANY_C-725545
Merchant_2044 QZF,Consulting,Electric,USD,ONLINE_83_C,COMPANY_C-725545,COMPANY_C,25.23,TXN Merchant_2044 QZF REF-JWJE4PR5,7,10,ONLINE_83_C_COMPANY_C-725545
Merchant_4997 FUU,Retail,SaaS,EUR,ONLINE_83_C,COMPANY_C-725545,COMPANY_C,4262.38,TXN Merchant_4997 FUU REF-UINWN14Q,7,10,ONLINE_83_C_COMPANY_C-725545
Merchant_4826 ZBA,Retail,Cafe,USD,INTEREST_54_C,COMPANY_C-459282,COMPANY_C,4111.99,TXN Merchant_4826 ZBA REF-2L5JG6GG,4,5,INTEREST_54_C_COMPANY_C-459282
Merchant_4286 RCO,Utilities,Cafe,GBP,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,4134.84,TXN Merchant_4286 RCO REF-H3RWD9RP,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_4586 VTI,Tech,Airline,INR,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,1744.29,TXN Merchant_4586 VTI REF-RMS4AF3L,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_113 DVF,Tech,Hotel,USD,REFUND_62_C,COMPANY_C-500126,COMPANY_C,342.04,TXN Merchant_113 DVF REF-L8CRNP5J,11,6,REFUND_62_C_COMPANY_C-500126
Merchant_2679 QJZ,Logistics,SaaS,EUR,BILL_96_C,COMPANY_C-142907,COMPANY_C,1928.36,TXN Merchant_2679 QJZ REF-WIR686K2,1,1,BILL_96_C_COMPANY_C-142907
Merchant_323 AQP,Retail,Cafe,USD,REFUND_11_C,COMPANY_C-160189,COMPANY_C,4528.31,TXN Merchant_323 AQP REF-VMCQW724,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_1191 SVG,Logistics,SaaS,INR,WITHDRAWAL_14_C,COMPANY_C-892494,COMPANY_C,4046.5,TXN Merchant_1191 SVG REF-DZ5YN6WA,13,13,WITHDRAWAL_14_C_COMPANY_C-892494
Merchant_3000 YHO,Tech,Airline,INR,REFUND_11_C,COMPANY_C-160189,COMPANY_C,3324.95,TXN Merchant_3000 YHO REF-GAFA8Z2T,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_652 EPX,Utilities,Hotel,USD,REFUND_41_C,COMPANY_C-993329,COMPANY_C,140.21,TXN Merchant_652 EPX REF-1GHYLT3K,10,15,REFUND_41_C_COMPANY_C-993329
Merchant_4601 UNH,Logistics,Airline,USD,FEE_93_C,COMPANY_C-919610,COMPANY_C,1259.35,TXN Merchant_4601 UNH REF-CH4LATIJ,2,14,FEE_93_C_COMPANY_C-919610
Merchant_3951 QRT,Utilities,Hotel,INR,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,4426.53,TXN Merchant_3951 QRT REF-7LT6SLML,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_2981 ANL,Travel,Store,EUR,FEE_93_C,COMPANY_C-993329,COMPANY_C,790.58,TXN Merchant_2981 ANL REF-IRL7M9F0,2,15,FEE_93_C_COMPANY_C-993329
Merchant_1080 NNC,Utilities,Hotel,EUR,INTEREST_54_C,COMPANY_C-459282,COMPANY_C,2262.06,TXN Merchant_1080 NNC REF-3HQ1ADYO,4,5,INTEREST_54_C_COMPANY_C-459282
Merchant_1855 XNL,Logistics,Store,USD,BILL_96_C,COMPANY_C-361663,COMPANY_C,4068.41,TXN Merchant_1855 XNL REF-BVAAODB2,1,4,BILL_96_C_COMPANY_C-361663
Merchant_1080 NNC,Utilities,Hotel,EUR,INTEREST_54_C,COMPANY_C-459282,COMPANY_C,2301.97,TXN Merchant_1080 NNC REF-L9GIU2FJ,4,5,INTEREST_54_C_COMPANY_C-459282
Merchant_4375 ZXZ,Food,Airline,USD,REFUND_41_C,COMPANY_C-725545,COMPANY_C,1003.54,TXN Merchant_4375 ZXZ REF-SUFR0L5J,10,10,REFUND_41_C_COMPANY_C-725545
Merchant_1843 IGU,Tech,Airline,GBP,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,905.39,TXN Merchant_1843 IGU REF-4GBIH4O6,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_2625 JZI,Logistics,Store,INR,INTEREST_47_C,COMPANY_C-994015,COMPANY_C,2173.42,TXN Merchant_2625 JZI REF-1GCOTE2Z,3,16,INTEREST_47_C_COMPANY_C-994015
Merchant_3925 RLT,Consulting,SaaS,INR,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,1653.81,TXN Merchant_3925 RLT REF-LWTDXZ88,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_1765 LKD,Logistics,Hotel,USD,REFUND_28_C,COMPANY_C-608678,COMPANY_C,257.75,TXN Merchant_1765 LKD REF-FZ3KJDK9,9,8,REFUND_28_C_COMPANY_C-608678
Merchant_1191 SVG,Logistics,SaaS,INR,WITHDRAWAL_14_C,COMPANY_C-892494,COMPANY_C,111.21,TXN Merchant_1191 SVG REF-4C6BP0GD,13,13,WITHDRAWAL_14_C_COMPANY_C-892494
Merchant_2012 RIH,Logistics,Cafe,USD,ONLINE_83_C,COMPANY_C-740502,COMPANY_C,2296.27,TXN Merchant_2012 RIH REF-7EFJHJF4,7,11,ONLINE_83_C_COMPANY_C-740502
Merchant_257 RMF,Logistics,Hotel,USD,BILL_96_C,COMPANY_C-361663,COMPANY_C,3405.39,TXN Merchant_257 RMF REF-LSIVZZRX,1,4,BILL_96_C_COMPANY_C-361663
Merchant_637 ZAQ,Tech,SaaS,EUR,BILL_96_C,COMPANY_C-142907,COMPANY_C,1218.48,TXN Merchant_637 ZAQ REF-LRS3APUZ,1,1,BILL_96_C_COMPANY_C-142907
Merchant_573 VQB,Consulting,Uber,INR,ONLINE_31_C,COMPANY_C-237489,COMPANY_C,3649.76,TXN Merchant_573 VQB REF-CZ9J14FH,6,3,ONLINE_31_C_COMPANY_C-237489
Merchant_2068 SXH,Logistics,Store,EUR,INTEREST_54_C,COMPANY_C-142907,COMPANY_C,4387.08,TXN Merchant_2068 SXH REF-ITTW1PDP,4,1,INTEREST_54_C_COMPANY_C-142907
Merchant_2625 JZI,Logistics,Store,INR,INTEREST_47_C,COMPANY_C-994015,COMPANY_C,1219.67,TXN Merchant_2625 JZI REF-7ZFL7B6U,3,16,INTEREST_47_C_COMPANY_C-994015
Merchant_1978 ITF,Travel,SaaS,USD,REFUND_11_C,COMPANY_C-160189,COMPANY_C,4165.39,TXN Merchant_1978 ITF REF-F4MAX5IL,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_2016 XZA,Retail,Store,USD,REFUND_11_C,COMPANY_C-160189,COMPANY_C,4072.88,TXN Merchant_2016 XZA REF-1LK2PLQF,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_152 QPT,Utilities,Cafe,GBP,ADJUSTMENT_26_C,COMPANY_C-994015,COMPANY_C,4917.29,TXN Merchant_152 QPT REF-NOJ23C5W,0,16,ADJUSTMENT_26_C_COMPANY_C-994015
Merchant_1541 OUZ,Food,Hotel,USD,INTEREST_47_C,COMPANY_C-520557,COMPANY_C,1165.9,TXN Merchant_1541 OUZ REF-AKQPH5EX,3,7,INTEREST_47_C_COMPANY_C-520557
Merchant_2071 RXU,Tech,Airline,USD,REFUND_41_C,COMPANY_C-892494,COMPANY_C,2179.31,TXN Merchant_2071 RXU REF-JDDOLBDP,10,13,REFUND_41_C_COMPANY_C-892494
Merchant_977 DKF,Logistics,SaaS,USD,INTEREST_47_C,COMPANY_C-684073,COMPANY_C,3992.97,TXN Merchant_977 DKF REF-OGDFDTL6,3,9,INTEREST_47_C_COMPANY_C-684073
Merchant_3701 YOA,Food,Airline,EUR,REFUND_11_C,COMPANY_C-919610,COMPANY_C,1410.7,TXN Merchant_3701 YOA REF-LE5B7L6W,8,14,REFUND_11_C_COMPANY_C-919610
Merchant_4586 VTI,Tech,Airline,INR,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,3000.43,TXN Merchant_4586 VTI REF-DTV80PFU,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_1435 QNZ,Tech,SaaS,INR,REFUND_90_C,COMPANY_C-994015,COMPANY_C,3552.73,TXN Merchant_1435 QNZ REF-BK47EEA4,12,16,REFUND_90_C_COMPANY_C-994015
Merchant_257 RMF,Logistics,Hotel,USD,BILL_96_C,COMPANY_C-361663,COMPANY_C,2944.32,TXN Merchant_257 RMF REF-9CRXRARO,1,4,BILL_96_C_COMPANY_C-361663
Merchant_3394 PEE,Food,Hotel,USD,WITHDRAWAL_58_C,COMPANY_C-520557,COMPANY_C,4619.92,TXN Merchant_3394 PEE REF-M5CK476Y,14,7,WITHDRAWAL_58_C_COMPANY_C-520557
Merchant_253 DXR,Consulting,Hotel,INR,FEE_93_C,COMPANY_C-993329,COMPANY_C,1132.31,TXN Merchant_253 DXR REF-92VXLTMF,2,15,FEE_93_C_COMPANY_C-993329
Merchant_2366 TQE,Consulting,Hotel,INR,REFUND_62_C,COMPANY_C-500126,COMPANY_C,451.4,TXN Merchant_2366 TQE REF-7M5HVNV9,11,6,REFUND_62_C_COMPANY_C-500126
Merchant_193 NYG,Tech,Cafe,GBP,WITHDRAWAL_58_C,COMPANY_C-520557,COMPANY_C,337.83,TXN Merchant_193 NYG REF-OI7WNG6K,14,7,WITHDRAWAL_58_C_COMPANY_C-520557
Merchant_2035 XMI,Travel,Uber,EUR,REFUND_11_C,COMPANY_C-361663,COMPANY_C,716.88,TXN Merchant_2035 XMI REF-2F389PIZ,8,4,REFUND_11_C_COMPANY_C-361663
Merchant_1267 SLY,Travel,SaaS,USD,REFUND_41_C,COMPANY_C-919610,COMPANY_C,4614.92,TXN Merchant_1267 SLY REF-ZPWXOOAB,10,14,REFUND_41_C_COMPANY_C-919610
Merchant_4502 XCH,Travel,Uber,INR,FEE_93_C,COMPANY_C-771754,COMPANY_C,1427.43,TXN Merchant_4502 XCH REF-IBMUCIRY,2,12,FEE_93_C_COMPANY_C-771754
Merchant_1959 IZP,Food,Cafe,EUR,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,324.49,TXN Merchant_1959 IZP REF-V2GG0SPK,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_4712 OVQ,Tech,Electric,USD,WITHDRAWAL_58_C,COMPANY_C-361663,COMPANY_C,1993.55,TXN Merchant_4712 OVQ REF-2RZOGVG7,14,4,WITHDRAWAL_58_C_COMPANY_C-361663
Merchant_3466 FIW,Tech,Cafe,GBP,INTEREST_47_C,COMPANY_C-725545,COMPANY_C,614.38,TXN Merchant_3466 FIW REF-KTNCBUJV,3,10,INTEREST_47_C_COMPANY_C-725545
Merchant_1267 SLY,Travel,SaaS,USD,REFUND_41_C,COMPANY_C-919610,COMPANY_C,2530.29,TXN Merchant_1267 SLY REF-5PMX3S4P,10,14,REFUND_41_C_COMPANY_C-919610
Merchant_1870 YSJ,Travel,Electric,INR,REFUND_90_C,COMPANY_C-993329,COMPANY_C,2711.76,TXN Merchant_1870 YSJ REF-P2L31WO0,12,15,REFUND_90_C_COMPANY_C-993329
Merchant_2981 ANL,Travel,Store,EUR,FEE_93_C,COMPANY_C-993329,COMPANY_C,1016.77,TXN Merchant_2981 ANL REF-OA8PYLYY,2,15,FEE_93_C_COMPANY_C-993329
Merchant_2193 SNP,Logistics,Electric,GBP,WITHDRAWAL_14_C,COMPANY_C-892494,COMPANY_C,3202.64,TXN Merchant_2193 SNP REF-72O4FVPF,13,13,WITHDRAWAL_14_C_COMPANY_C-892494
Merchant_3368 YFD,Retail,Store,GBP,REFUND_62_C,COMPANY_C-500126,COMPANY_C,146.49,TXN Merchant_3368 YFD REF-P2530WI9,11,6,REFUND_62_C_COMPANY_C-500126
Merchant_1089 LRR,Utilities,Airline,INR,FEE_93_C,COMPANY_C-993329,COMPANY_C,2299.84,TXN Merchant_1089 LRR REF-B0O6AUCT,2,15,FEE_93_C_COMPANY_C-993329
Merchant_3706 QHH,Utilities,Hotel,EUR,ONLINE_83_C,COMPANY_C-740502,COMPANY_C,1232.68,TXN Merchant_3706 QHH REF-X6Z1IBXB,7,11,ONLINE_83_C_COMPANY_C-740502
Merchant_4286 RCO,Utilities,Cafe,GBP,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,2111.6,TXN Merchant_4286 RCO REF-V11UWPC5,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_1751 FMQ,Retail,Airline,USD,INTEREST_85_C,COMPANY_C-608678,COMPANY_C,3469.89,TXN Merchant_1751 FMQ REF-EIH41ADA,5,8,INTEREST_85_C_COMPANY_C-608678
Merchant_3156 OEE,Consulting,Hotel,GBP,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,3244.16,TXN Merchant_3156 OEE REF-2TZOKLT5,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_1429 SLJ,Utilities,SaaS,EUR,FEE_93_C,COMPANY_C-919610,COMPANY_C,4035.02,TXN Merchant_1429 SLJ REF-U9BXZXVL,2,14,FEE_93_C_COMPANY_C-919610
Merchant_4991 IEW,Utilities,Airline,GBP,ONLINE_31_C,COMPANY_C-160189,COMPANY_C,566.05,TXN Merchant_4991 IEW REF-GGHX3W4V,6,2,ONLINE_31_C_COMPANY_C-160189
Merchant_3 GZE,Travel,Store,EUR,REFUND_11_C,COMPANY_C-361663,COMPANY_C,994.58,TXN Merchant_3 GZE REF-9BPSC3AG,8,4,REFUND_11_C_COMPANY_C-361663
Merchant_624 VNQ,Consulting,Cafe,INR,BILL_96_C,COMPANY_C-142907,COMPANY_C,2535.31,TXN Merchant_624 VNQ REF-71KOT4Y2,1,1,BILL_96_C_COMPANY_C-142907
Merchant_1420 QBK,Logistics,Uber,EUR,WITHDRAWAL_58_C,COMPANY_C-520557,COMPANY_C,3385.68,TXN Merchant_1420 QBK REF-5ZKBUSCT,14,7,WITHDRAWAL_58_C_COMPANY_C-520557
Merchant_4517 GPZ,Food,Uber,GBP,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,4888.95,TXN Merchant_4517 GPZ REF-KGN33BZK,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_2068 SXH,Logistics,Store,EUR,INTEREST_54_C,COMPANY_C-142907,COMPANY_C,973.26,TXN Merchant_2068 SXH REF-DLO680LV,4,1,INTEREST_54_C_COMPANY_C-142907
Merchant_153 AYL,Travel,Electric,GBP,ONLINE_31_C,COMPANY_C-160189,COMPANY_C,1136.42,TXN Merchant_153 AYL REF-T5HB8C5A,6,2,ONLINE_31_C_COMPANY_C-160189
Merchant_2566 RAZ,Food,Store,USD,FEE_93_C,COMPANY_C-919610,COMPANY_C,2519.67,TXN Merchant_2566 RAZ REF-UVZ99Z6P,2,14,FEE_93_C_COMPANY_C-919610
Merchant_2267 NSY,Tech,SaaS,EUR,BILL_96_C,COMPANY_C-142907,COMPANY_C,274.19,TXN Merchant_2267 NSY REF-NASVFM8W,1,1,BILL_96_C_COMPANY_C-142907
Merchant_1904 OXU,Logistics,Cafe,USD,REFUND_28_C,COMPANY_C-608678,COMPANY_C,3286.84,TXN Merchant_1904 OXU REF-H3VWRY27,9,8,REFUND_28_C_COMPANY_C-608678
Merchant_212 ZZB,Retail,Uber,EUR,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,3245.2,TXN Merchant_212 ZZB REF-PIV0KTWF,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_3430 QGR,Logistics,Electric,USD,REFUND_11_C,COMPANY_C-160189,COMPANY_C,1554.79,TXN Merchant_3430 QGR REF-9M22S778,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_4430 CTR,Retail,Hotel,USD,BILL_96_C,COMPANY_C-142907,COMPANY_C,881.43,TXN Merchant_4430 CTR REF-DMYPUYBL,1,1,BILL_96_C_COMPANY_C-142907
Merchant_943 FRB,Utilities,Electric,GBP,REFUND_90_C,COMPANY_C-994015,COMPANY_C,3793.14,TXN Merchant_943 FRB REF-WWIXYA1S,12,16,REFUND_90_C_COMPANY_C-994015
Merchant_3916 KDD,Food,SaaS,INR,REFUND_41_C,COMPANY_C-993329,COMPANY_C,4462.24,TXN Merchant_3916 KDD REF-11NU8ERW,10,15,REFUND_41_C_COMPANY_C-993329
Merchant_4601 UNH,Logistics,Airline,USD,FEE_93_C,COMPANY_C-919610,COMPANY_C,204.42,TXN Merchant_4601 UNH REF-FZKMFMC3,2,14,FEE_93_C_COMPANY_C-919610
Merchant_3925 RLT,Consulting,SaaS,INR,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,739.25,TXN Merchant_3925 RLT REF-NWB1GCB5,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_2101 KTS,Utilities,Hotel,GBP,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,3367.75,TXN Merchant_2101 KTS REF-XDNU7EEY,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_4473 CJY,Tech,Electric,GBP,INTEREST_47_C,COMPANY_C-725545,COMPANY_C,2624.13,TXN Merchant_4473 CJY REF-FRZTHVYY,3,10,INTEREST_47_C_COMPANY_C-725545
Merchant_3667 CQQ,Travel,Hotel,USD,REFUND_11_C,COMPANY_C-132039,COMPANY_C,1902.02,TXN Merchant_3667 CQQ REF-H7BVPBQA,8,0,REFUND_11_C_COMPANY_C-132039
Merchant_2632 YKC,Food,Store,INR,INTEREST_47_C,COMPANY_C-684073,COMPANY_C,2515.32,TXN Merchant_2632 YKC REF-F552B0RX,3,9,INTEREST_47_C_COMPANY_C-684073
Merchant_163 OZW,Utilities,Cafe,EUR,REFUND_11_C,COMPANY_C-132039,COMPANY_C,3517.49,TXN Merchant_163 OZW REF-NUGYE527,8,0,REFUND_11_C_COMPANY_C-132039
Merchant_740 SNZ,Logistics,Cafe,USD,FEE_93_C,COMPANY_C-993329,COMPANY_C,1310.1,TXN Merchant_740 SNZ REF-X6JH33ZL,2,15,FEE_93_C_COMPANY_C-993329
Merchant_396 MSJ,Tech,Store,INR,REFUND_11_C,COMPANY_C-919610,COMPANY_C,4356.12,TXN Merchant_396 MSJ REF-H8GMTXJ2,8,14,REFUND_11_C_COMPANY_C-919610
Merchant_2353 SVA,Retail,Cafe,GBP,REFUND_41_C,COMPANY_C-919610,COMPANY_C,3451.7,TXN Merchant_2353 SVA REF-BMYDQ316,10,14,REFUND_41_C_COMPANY_C-919610
Merchant_3307 EMY,Tech,Airline,EUR,ADJUSTMENT_26_C,COMPANY_C-994015,COMPANY_C,111.04,TXN Merchant_3307 EMY REF-5WT1BIBV,0,16,ADJUSTMENT_26_C_COMPANY_C-994015
Merchant_3359 POS,Logistics,SaaS,EUR,REFUND_62_C,COMPANY_C-684073,COMPANY_C,1754.78,TXN Merchant_3359 POS REF-IPHQCPH3,11,9,REFUND_62_C_COMPANY_C-684073
Merchant_3706 QHH,Utilities,Hotel,EUR,ONLINE_83_C,COMPANY_C-740502,COMPANY_C,4189.25,TXN Merchant_3706 QHH REF-KSTW8SOQ,7,11,ONLINE_83_C_COMPANY_C-740502
Merchant_3601 AKU,Food,Cafe,INR,REFUND_11_C,COMPANY_C-132039,COMPANY_C,2089.53,TXN Merchant_3601 AKU REF-3MPQ1UPP,8,0,REFUND_11_C_COMPANY_C-132039
Merchant_3988 CSW,Food,Hotel,EUR,FEE_93_C,COMPANY_C-993329,COMPANY_C,284.62,TXN Merchant_3988 CSW REF-QQ2WFT4X,2,15,FEE_93_C_COMPANY_C-993329
Merchant_449 SNV,Travel,Uber,INR,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,40.6,TXN Merchant_449 SNV REF-ZOPVI2P7,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_4053 UOA,Travel,Store,GBP,REFUND_41_C,COMPANY_C-725545,COMPANY_C,236.95,TXN Merchant_4053 UOA REF-2VSHT0A4,10,10,REFUND_41_C_COMPANY_C-725545
Merchant_977 DKF,Logistics,SaaS,USD,INTEREST_47_C,COMPANY_C-684073,COMPANY_C,1659.88,TXN Merchant_977 DKF REF-YKPBDSV3,3,9,INTEREST_47_C_COMPANY_C-684073
Merchant_3736 XLD,Logistics,Cafe,GBP,INTEREST_54_C,COMPANY_C-142907,COMPANY_C,442.15,TXN Merchant_3736 XLD REF-XLA2V1DP,4,1,INTEREST_54_C_COMPANY_C-142907
Merchant_84 KTH,Food,SaaS,EUR,FEE_93_C,COMPANY_C-993329,COMPANY_C,3530.27,TXN Merchant_84 KTH REF-PIX22PM8,2,15,FEE_93_C_COMPANY_C-993329
Merchant_2432 RYO,Tech,SaaS,GBP,WITHDRAWAL_58_C,COMPANY_C-361663,COMPANY_C,160.22,TXN Merchant_2432 RYO REF-TH0JGYSU,14,4,WITHDRAWAL_58_C_COMPANY_C-361663
Merchant_687 RDK,Food,Cafe,GBP,REFUND_11_C,COMPANY_C-361663,COMPANY_C,3071.11,TXN Merchant_687 RDK REF-7ALBTN65,8,4,REFUND_11_C_COMPANY_C-361663
Merchant_152 QPT,Utilities,Cafe,GBP,ADJUSTMENT_26_C,COMPANY_C-994015,COMPANY_C,3480.8,TXN Merchant_152 QPT REF-0PJLAXDM,0,16,ADJUSTMENT_26_C_COMPANY_C-994015
Merchant_4924 IGO,Consulting,Store,USD,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,2123.8,TXN Merchant_4924 IGO REF-1O3U39NC,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_1959 IZP,Food,Cafe,EUR,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,3841.98,TXN Merchant_1959 IZP REF-5I5GCKK4,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_1191 SVG,Logistics,SaaS,INR,WITHDRAWAL_14_C,COMPANY_C-892494,COMPANY_C,4360.0,TXN Merchant_1191 SVG REF-PDUCEJV2,13,13,WITHDRAWAL_14_C_COMPANY_C-892494
Merchant_624 VNQ,Consulting,Cafe,INR,BILL_96_C,COMPANY_C-142907,COMPANY_C,2288.06,TXN Merchant_624 VNQ REF-55FVDORB,1,1,BILL_96_C_COMPANY_C-142907
Merchant_2601 RQN,Logistics,Cafe,USD,REFUND_90_C,COMPANY_C-994015,COMPANY_C,2809.45,TXN Merchant_2601 RQN REF-4281AAIB,12,16,REFUND_90_C_COMPANY_C-994015
Merchant_1980 ATY,Utilities,SaaS,GBP,REFUND_41_C,COMPANY_C-993329,COMPANY_C,1365.72,TXN Merchant_1980 ATY REF-6Y6DX6HW,10,15,REFUND_41_C_COMPANY_C-993329
